"","Number","Episode","Link.url","Link.title","BaseURL","Path","Sponsor","Host"
"1054",83,"83: Entering the iTouch Phase of My Life","https://en.wikipedia.org/wiki/Thunderbolt_%28interface%29#Thunderbolt_3","Thunderbolt 3","en.wikipedia.org","/wiki/Thunderbolt_(interface)",FALSE,FALSE
"1055",83,"83: Entering the iTouch Phase of My Life","http://en.wikipedia.org/wiki/Skylake_%28microarchitecture%29","Skylake","en.wikipedia.org","/wiki/Skylake_(microarchitecture)",FALSE,FALSE
"1056",83,"83: Entering the iTouch Phase of My Life","https://en.wikipedia.org/wiki/Image_stabilization","Optical image stabilization","en.wikipedia.org","/wiki/Image_stabilization",FALSE,FALSE
"1057",83,"83: Entering the iTouch Phase of My Life","https://twitter.com/panzer","Matt Panzarino","twitter.com","/panzer",FALSE,FALSE
"1058",83,"83: Entering the iTouch Phase of My Life","http://techcrunch.com/2014/09/17/life-is-tough/","awesome iPhones review","techcrunch.com","/2014/09/17/life-is-tough/",FALSE,FALSE
"1059",83,"83: Entering the iTouch Phase of My Life","http://www.barefeats.com/iph6b.html","Barefeats benchmark","www.barefeats.com","/iph6b.html",FALSE,FALSE
"1060",83,"83: Entering the iTouch Phase of My Life","http://www.android.com/wear/","Android Wear","www.android.com","/wear/",FALSE,FALSE
"1061",83,"83: Entering the iTouch Phase of My Life","http://www.samsung.com/global/microsite/galaxynote3-gear/","Galaxy Gear","www.samsung.com","/global/microsite/galaxynote3-gear/",FALSE,FALSE
"1062",83,"83: Entering the iTouch Phase of My Life","http://www.quora.com/Is-Google-Wallet-considered-a-card-present-or-card-not-present-transaction","Quora article","www.quora.com","/Is-Google-Wallet-considered-a-card-present-or-card-not-present-transaction",FALSE,FALSE
"1063",83,"83: Entering the iTouch Phase of My Life","http://www.ft.com/cms/s/0/7ffa706e-3a63-11e4-bd08-00144feabdc0.html","Financial Times","www.ft.com","/cms/s/0/7ffa706e-3a63-11e4-bd08-00144feabdc0.html",FALSE,FALSE
"1064",83,"83: Entering the iTouch Phase of My Life","http://atp.fm/episodes/2013/3/9/1-iphone-plus","ATP #1","atp.fm","/episodes/2013/3/9/1-iphone-plus",FALSE,TRUE
"1065",83,"83: Entering the iTouch Phase of My Life","http://instagram.com/p/svoWQMqyn-/","Solid gold cases","instagram.com","/p/svoWQMqyn-/",FALSE,FALSE
"1066",83,"83: Entering the iTouch Phase of My Life","http://en.wikipedia.org/wiki/Veblen_good","Veblen goods","en.wikipedia.org","/wiki/Veblen_good",FALSE,FALSE
"1067",83,"83: Entering the iTouch Phase of My Life","http://daringfireball.net/2014/09/apple_watch","Gruber's analysis","daringfireball.net","/2014/09/apple_watch",FALSE,FALSE
"1068",83,"83: Entering the iTouch Phase of My Life","https://twitter.com/blankbaby/status/512069675275276288","Scott McNulty's tweet","twitter.com","/blankbaby/status/512069675275276288",FALSE,FALSE
"1069",83,"83: Entering the iTouch Phase of My Life","https://www.apple.com/retail/grandcentral/","Apple Store in Grand Central Terminal","www.apple.com","/retail/grandcentral/",FALSE,FALSE
"1070",83,"83: Entering the iTouch Phase of My Life","http://www.apple.com/watch/apple-watch-sport/","Closeup of Apple Watch Sport","www.apple.com","/watch/apple-watch-sport/",FALSE,FALSE
"1071",83,"83: Entering the iTouch Phase of My Life","http://www.youtube.com/watch?v=5DHYe4dhjXw","Stickers commercial","www.youtube.com","/watch",FALSE,FALSE
"1072",83,"83: Entering the iTouch Phase of My Life","http://recode.net/2014/09/09/apple-unveils-watch-iphone-6-mobile-payments-liveblog/","Offline features","recode.net","/2014/09/09/apple-unveils-watch-iphone-6-mobile-payments-liveblog/",FALSE,FALSE
"1073",83,"83: Entering the iTouch Phase of My Life","https://en.wikipedia.org/wiki/Logogram","Logogram","en.wikipedia.org","/wiki/Logogram",FALSE,FALSE
"1074",83,"83: Entering the iTouch Phase of My Life","https://en.wikipedia.org/wiki/Graffiti_%28Palm_OS%29","Graffiti","en.wikipedia.org","/wiki/Graffiti_(Palm_OS)",FALSE,FALSE
"1075",83,"83: Entering the iTouch Phase of My Life","http://citizenwatchserv.com/?page_id=15","Charging Citizen Eco Drive watches","citizenwatchserv.com","/",FALSE,FALSE
"1076",83,"83: Entering the iTouch Phase of My Life","http://www.marco.org/2014/09/16/this-u2-album-really-does-suck","The U2 thing","www.marco.org","/2014/09/16/this-u2-album-really-does-suck",FALSE,TRUE
"1077",83,"83: Entering the iTouch Phase of My Life","http://www.apple.com/privacy/","Apple Privacy Announcement","www.apple.com","/privacy/",FALSE,FALSE
"1078",83,"83: Entering the iTouch Phase of My Life","http://www.hulu.com/watch/686851","Charlie Rose Part 1","www.hulu.com","/watch/686851",FALSE,FALSE
"1079",83,"83: Entering the iTouch Phase of My Life","http://www.hulu.com/watch/687651","Part 2","www.hulu.com","/watch/687651",FALSE,FALSE
"1080",83,"83: Entering the iTouch Phase of My Life","http://www.marco.org/2014/09/17/overcast-accidentally-universal","Marco accidentally releases an iPad app","www.marco.org","/2014/09/17/overcast-accidentally-universal",FALSE,TRUE
"1081",83,"83: Entering the iTouch Phase of My Life","http://oleb.net/blog/2014/08/replacing-launch-images-with-storyboards/","Replacing launch images with storyboards","oleb.net","/blog/2014/08/replacing-launch-images-with-storyboards/",FALSE,FALSE
"1082",83,"83: Entering the iTouch Phase of My Life","http://igloosoftware.com/atp","Igloo","igloosoftware.com","/atp",TRUE,FALSE
"1083",83,"83: Entering the iTouch Phase of My Life","http://squarespace.com/atp","Squarespace","squarespace.com","/atp",TRUE,FALSE
"1084",83,"83: Entering the iTouch Phase of My Life","http://www.lynda.com/promo/trial/Default.aspx?lpk35=5839&utm_medium=podcast&utm_source=atp&utm_campaign=sponsor-notes","lynda.com","www.lynda.com","/promo/trial/Default.aspx",TRUE,FALSE
"1085",84,"84: The Load-Bearing Finger","http://sixcolors.com/post/2014/09/how-fast-is-that-iphone-6-processor/","Jason Snell on iPhone 6 CPUs","sixcolors.com","/post/2014/09/how-fast-is-that-iphone-6-processor/",FALSE,FALSE
"1086",84,"84: The Load-Bearing Finger","https://en.wikipedia.org/wiki/Apple_S1","Apple S1","en.wikipedia.org","/wiki/Apple_S1",FALSE,FALSE
"1087",84,"84: The Load-Bearing Finger","http://sixcolors.com/2014/09/the-luxury-of-the-apple-watch-edition/","special box","sixcolors.com","/2014/09/the-luxury-of-the-apple-watch-edition/",FALSE,FALSE
"1088",84,"84: The Load-Bearing Finger","http://twitter.com/jazzviolin/status/512067321759010816","The hidden meanings of Apple ""tv""/""WATCH"" text styling","twitter.com","/jazzviolin/status/512067321759010816",FALSE,FALSE
"1089",84,"84: The Load-Bearing Finger","http://www.businessinsider.com/microsoft-nfl-surface-ipads-2014-9","Trade names and the NFL","www.businessinsider.com","/microsoft-nfl-surface-ipads-2014-9",FALSE,FALSE
"1090",84,"84: The Load-Bearing Finger","http://jiggity.com/steve.html","If Steve were alive...","jiggity.com","/steve.html",FALSE,FALSE
"1091",84,"84: The Load-Bearing Finger","http://stratechery.com/2014/tim-cook-introduced-watch-exponent-episode-017-lets-end/","Ben Thompson's take","stratechery.com","/2014/tim-cook-introduced-watch-exponent-episode-017-lets-end/",FALSE,FALSE
"1092",84,"84: The Load-Bearing Finger","http://www.hulu.com/watch/686851","Part 1","www.hulu.com","/watch/686851",FALSE,FALSE
"1093",84,"84: The Load-Bearing Finger","http://www.hulu.com/watch/687651","Part 2","www.hulu.com","/watch/687651",FALSE,FALSE
"1094",84,"84: The Load-Bearing Finger","http://www.apple.com/diversity/","diversity report","www.apple.com","/diversity/",FALSE,FALSE
"1095",84,"84: The Load-Bearing Finger","http://store.apple.com/us/product/MGR62ZM/A/iphone-6-leather-case-olive-brown?fnode=47","Apple iPhone 6 leather case","store.apple.com","/us/product/MGR62ZM/A/iphone-6-leather-case-olive-brown",FALSE,FALSE
"1096",84,"84: The Load-Bearing Finger","http://www.hellointernet.fm/podcast/21","Hello, Internet #21","www.hellointernet.fm","/podcast/21",FALSE,FALSE
"1097",84,"84: The Load-Bearing Finger","http://www.virginiaroberts.com/initial-iphone-6-plus-impressions/","Virginia Roberts","www.virginiaroberts.com","/initial-iphone-6-plus-impressions/",FALSE,FALSE
"1098",84,"84: The Load-Bearing Finger","http://www.512pixels.net/blog/2014/9/review-the-iphone-6","Stephen Hackett","www.512pixels.net","/blog/2014/9/review-the-iphone-6",FALSE,FALSE
"1099",84,"84: The Load-Bearing Finger","http://en.wikipedia.org/wiki/MacBook_Pro#2nd_generation_.28unibody.29","17"" MacBook Pro","en.wikipedia.org","/wiki/MacBook_Pro",FALSE,FALSE
"1100",84,"84: The Load-Bearing Finger","http://www.youtube.com/watch?v=znK652H6yQM","iPhone 6 Plus bending video","www.youtube.com","/watch",FALSE,FALSE
"1101",84,"84: The Load-Bearing Finger","https://www.youtube.com/watch?v=IROcoJeVfSI","follow-up with more phones","www.youtube.com","/watch",FALSE,FALSE
"1102",84,"84: The Load-Bearing Finger","https://www.youtube.com/watch?v=FwM4ypi3at0","Galaxy Note 3","www.youtube.com","/watch",FALSE,FALSE
"1103",84,"84: The Load-Bearing Finger","http://mobelux.com/","Mobelux","mobelux.com","/",FALSE,FALSE
"1104",84,"84: The Load-Bearing Finger","http://hover.com/atp","Hover","hover.com","/atp",TRUE,FALSE
"1105",84,"84: The Load-Bearing Finger","http://harrys.com/","Harry's","harrys.com","/",TRUE,FALSE
"1106",85,"85: The Unexpected Hard Part","http://atp.fm/84","the load-bearing finger","atp.fm","/84",FALSE,TRUE
"1107",85,"85: The Unexpected Hard Part","http://www.youtube.com/watch?v=EY4c2mh15Yk","Thumb commercial","www.youtube.com","/watch",FALSE,FALSE
"1108",85,"85: The Unexpected Hard Part","https://developer.apple.com/library/ios/releasenotes/General/WhatsNewIniOS/Articles/iOS8.html#//apple_ref/doc/uid/TP40014205-DontLinkElementID_1","iOS 8 size classes and adaptive UI","developer.apple.com","/library/ios/releasenotes/General/WhatsNewIniOS/Articles/iOS8.html",FALSE,FALSE
"1109",85,"85: The Unexpected Hard Part","http://carpeaqua.com/2014/06/14/thinking-in-terms-of-ios-8-size-classes/","Write-up by Justin Williams","carpeaqua.com","/2014/06/14/thinking-in-terms-of-ios-8-size-classes/",FALSE,FALSE
"1110",85,"85: The Unexpected Hard Part","http://www.youtube.com/watch?v=FrPVVO3A6yY","iPad resizable-apps video by Steven Troughton-Smith","www.youtube.com","/watch",FALSE,FALSE
"1111",85,"85: The Unexpected Hard Part","http://vesperapp.co","Vesper","vesperapp.co","",FALSE,FALSE
"1112",85,"85: The Unexpected Hard Part","http://supertop.co/unread/","Unread","supertop.co","/unread/",FALSE,FALSE
"1113",85,"85: The Unexpected Hard Part","https://en.wikipedia.org/wiki/Near_field_communication","NFC","en.wikipedia.org","/wiki/Near_field_communication",FALSE,FALSE
"1114",85,"85: The Unexpected Hard Part","https://twitter.com/counternotions/status/515363864868036608/photo/1","Original tweet","twitter.com","/counternotions/status/515363864868036608/photo/1",FALSE,FALSE
"1115",85,"85: The Unexpected Hard Part","http://www.theregister.co.uk/2014/09/23/apple_iphone_6_plus_review/?page=2","Source","www.theregister.co.uk","/2014/09/23/apple_iphone_6_plus_review/",FALSE,FALSE
"1116",85,"85: The Unexpected Hard Part","http://arstechnica.com/staff/2005/09/1353/","John on Mac resolution swapping","arstechnica.com","/staff/2005/09/1353/",FALSE,FALSE
"1117",85,"85: The Unexpected Hard Part","http://www.consumerreports.org/cro/news/2014/09/consumer-reports-tests-iphone-6-bendgate/index.htm","Consumer Reports bends phones","www.consumerreports.org","/cro/news/2014/09/consumer-reports-tests-iphone-6-bendgate/index.htm",FALSE,FALSE
"1118",85,"85: The Unexpected Hard Part","https://twitter.com/alackofcolor/status/516614364506628096","Anecdotal evidence","twitter.com","/alackofcolor/status/516614364506628096",FALSE,FALSE
"1119",85,"85: The Unexpected Hard Part","http://en.wikipedia.org/wiki/Marquetry","Marquetry","en.wikipedia.org","/wiki/Marquetry",FALSE,FALSE
"1120",85,"85: The Unexpected Hard Part","https://twitter.com/sjsyrek/status/515879515411976192","@sjsyrek","twitter.com","/sjsyrek/status/515879515411976192",FALSE,FALSE
"1121",85,"85: The Unexpected Hard Part","https://en.wikipedia.org/wiki/Generic_trademark","Proprietary eponym","en.wikipedia.org","/wiki/Generic_trademark",FALSE,FALSE
"1122",85,"85: The Unexpected Hard Part","https://www.kickstarter.com/projects/jonathanmann/the-harry-potter-ep","Jonathan Mann's Harry Potter EP on Kickstarter","www.kickstarter.com","/projects/jonathanmann/the-harry-potter-ep",FALSE,FALSE
"1123",85,"85: The Unexpected Hard Part","http://www.raizlabs.com/","Raizlabs","www.raizlabs.com","/",FALSE,FALSE
"1124",85,"85: The Unexpected Hard Part","https://caspersleep.com/atp","Casper","caspersleep.com","/atp",TRUE,FALSE
"1125",85,"85: The Unexpected Hard Part","http://squarespace.com/atp","Squarespace","squarespace.com","/atp",TRUE,FALSE
"1126",86,"86: Moving the Party to the Bar Down the Block","https://broadcast.app.net","App.net Broadcast","broadcast.app.net","",FALSE,FALSE
"1127",86,"86: Moving the Party to the Bar Down the Block","http://ello.co/","Ello","ello.co","/",FALSE,FALSE
"1128",86,"86: Moving the Party to the Bar Down the Block","https://ello.co/marcoarment","@marcoarment","ello.co","/marcoarment",FALSE,FALSE
"1129",86,"86: Moving the Party to the Bar Down the Block","https://ello.co/caseyliss","@caseyliss","ello.co","/caseyliss",FALSE,FALSE
"1130",86,"86: Moving the Party to the Bar Down the Block","https://ello.co/johnsiracusa","@johnsiracusa","ello.co","/johnsiracusa",FALSE,FALSE
"1131",86,"86: Moving the Party to the Bar Down the Block","https://ello.co/atpfm","@atpfm","ello.co","/atpfm",FALSE,FALSE
"1132",86,"86: Moving the Party to the Bar Down the Block","http://cupcake.io/","Cupcake","cupcake.io","/",FALSE,FALSE
"1133",86,"86: Moving the Party to the Bar Down the Block","http://www.muleradio.net/thetalkshow/74/","The Talk Show #74","www.muleradio.net","/thetalkshow/74/",FALSE,FALSE
"1134",86,"86: Moving the Party to the Bar Down the Block","http://glennf.com","Glenn Fleishmann","glennf.com","",FALSE,FALSE
"1135",86,"86: Moving the Party to the Bar Down the Block","https://en.wikipedia.org/wiki/Bitcoin","Bitcoin","en.wikipedia.org","/wiki/Bitcoin",FALSE,FALSE
"1136",86,"86: Moving the Party to the Bar Down the Block","https://twitter.com/pocketpixels","Hendrik","twitter.com","/pocketpixels",FALSE,FALSE
"1137",86,"86: Moving the Party to the Bar Down the Block","https://devforums.apple.com/message/1039842","Dev Forums","devforums.apple.com","/message/1039842",FALSE,FALSE
"1138",86,"86: Moving the Party to the Bar Down the Block","https://www.youtube.com/watch?v=eH0hyh5cvbU","Hendrik's video","www.youtube.com","/watch",FALSE,FALSE
"1139",86,"86: Moving the Party to the Bar Down the Block","http://vimeo.com/41414940","Test pattern","vimeo.com","/41414940",FALSE,FALSE
"1140",86,"86: Moving the Party to the Bar Down the Block","http://www.theregister.co.uk/2014/09/23/apple_iphone_6_plus_review/?page=2","Source of the image-of-text from last week","www.theregister.co.uk","/2014/09/23/apple_iphone_6_plus_review/",FALSE,FALSE
"1141",86,"86: Moving the Party to the Bar Down the Block","http://www.reduser.net/forum/showthread.php?120459-EXPENDABLES-3-4K-WORKFLOW-DISCOVERY","Forum post about scaling adding detail","www.reduser.net","/forum/showthread.php",FALSE,FALSE
"1142",86,"86: Moving the Party to the Bar Down the Block","http://www.consumerreports.org/cro/news/2014/09/consumer-reports-tests-iphone-6-bendgate/index.htm","Consumer Reports","www.consumerreports.org","/cro/news/2014/09/consumer-reports-tests-iphone-6-bendgate/index.htm",FALSE,FALSE
"1143",86,"86: Moving the Party to the Bar Down the Block","http://en.wikipedia.org/wiki/Uri_Geller","Uri Gellar","en.wikipedia.org","/wiki/Uri_Geller",FALSE,FALSE
"1144",86,"86: Moving the Party to the Bar Down the Block","http://www.uxmatters.com/mt/archives/2013/02/how-do-users-really-hold-mobile-devices.php","Grips","www.uxmatters.com","/mt/archives/2013/02/how-do-users-really-hold-mobile-devices.php",FALSE,FALSE
"1145",86,"86: Moving the Party to the Bar Down the Block","http://store.apple.com/us/product/MGR62ZM/A/iphone-6-leather-case-olive-brown","Apple Leather Case","store.apple.com","/us/product/MGR62ZM/A/iphone-6-leather-case-olive-brown",FALSE,FALSE
"1146",86,"86: Moving the Party to the Bar Down the Block","http://store.apple.com/us/product/MGQF2ZM/A/iphone-6-silicone-case-black?fnode=47","Apple Silicone Case","store.apple.com","/us/product/MGQF2ZM/A/iphone-6-silicone-case-black",FALSE,FALSE
"1147",86,"86: Moving the Party to the Bar Down the Block","http://www.valentinegoods.com/collections/types?q=iPhone%206%20-%206%20Plus","Valentine Goods leather backs","www.valentinegoods.com","/collections/types",FALSE,FALSE
"1148",86,"86: Moving the Party to the Bar Down the Block","https://twitter.com/mantia/status/515285853464064000","Louie Mantia on sizes","twitter.com","/mantia/status/515285853464064000",FALSE,FALSE
"1149",86,"86: Moving the Party to the Bar Down the Block","http://www.amazon.com/dp/B00L3LQ1FI?tag=siracusa-20","Adapter for Wii U","www.amazon.com","/dp/B00L3LQ1FI",FALSE,FALSE
"1150",86,"86: Moving the Party to the Bar Down the Block","http://www.nintendolife.com/news/2014/10/nintendo_confirms_gamecube_controller_adapter_will_have_more_use_than_just_super_smash_bros","supposedly compatible with more than just Super Smash Bros","www.nintendolife.com","/news/2014/10/nintendo_confirms_gamecube_controller_adapter_will_have_more_use_than_just_super_smash_bros",FALSE,FALSE
"1151",86,"86: Moving the Party to the Bar Down the Block","https://en.wikipedia.org/wiki/F-Zero_%28video_game%29","F-Zero","en.wikipedia.org","/wiki/F-Zero_(video_game)",FALSE,FALSE
"1152",86,"86: Moving the Party to the Bar Down the Block","http://www.studioneat.com/products/neaticekit","Neat Ice Kit","www.studioneat.com","/products/neaticekit",FALSE,FALSE
"1153",86,"86: Moving the Party to the Bar Down the Block","http://www.caseyliss.com/2014/7/25/neat-ice-kit","Casey's review","www.caseyliss.com","/2014/7/25/neat-ice-kit",FALSE,TRUE
"1154",86,"86: Moving the Party to the Bar Down the Block","http://hover.com/atp","Hover","hover.com","/atp",TRUE,FALSE
"1155",86,"86: Moving the Party to the Bar Down the Block","http://squarespace.com/atp","Squarespace","squarespace.com","/atp",TRUE,FALSE
"1156",87,"87: Not an Accurate Representation of My Mousing Skills","http://www.nintendolife.com/news/2014/10/nintendo_confirms_gamecube_controller_adapter_will_have_more_use_than_just_super_smash_bros","GameCube controllers only work with Super Smash Brothers","www.nintendolife.com","/news/2014/10/nintendo_confirms_gamecube_controller_adapter_will_have_more_use_than_just_super_smash_bros",FALSE,FALSE
"1157",87,"87: Not an Accurate Representation of My Mousing Skills","http://en.wikipedia.org/wiki/Apple_A5","A5","en.wikipedia.org","/wiki/Apple_A5",FALSE,FALSE
"1158",87,"87: Not an Accurate Representation of My Mousing Skills","http://www.allenpike.com/2014/the-ipad-zombie/","for another year or two","www.allenpike.com","/2014/the-ipad-zombie/",FALSE,FALSE
"1159",87,"87: Not an Accurate Representation of My Mousing Skills","http://en.wikipedia.org/wiki/Average_selling_price","ASP","en.wikipedia.org","/wiki/Average_selling_price",FALSE,FALSE
"1160",87,"87: Not an Accurate Representation of My Mousing Skills","http://scripting.com/davenet/2001/04/30/strategyTax.html","strategy tax","scripting.com","/davenet/2001/04/30/strategyTax.html",FALSE,FALSE
"1161",87,"87: Not an Accurate Representation of My Mousing Skills","http://arstechnica.com/staff/2011/03/the-apple-strategy-tax/","John, previously","arstechnica.com","/staff/2011/03/the-apple-strategy-tax/",FALSE,FALSE
"1162",87,"87: Not an Accurate Representation of My Mousing Skills","https://www.authy.com/","Authy two-factor auth app","www.authy.com","/",FALSE,FALSE
"1163",87,"87: Not an Accurate Representation of My Mousing Skills","http://www.marco.org/2014/10/16/retina-imac-vs-mac-pro","Marco on 5K iMac vs. Mac Pro","www.marco.org","/2014/10/16/retina-imac-vs-mac-pro",FALSE,TRUE
"1164",87,"87: Not an Accurate Representation of My Mousing Skills","http://developingperspective.com/2014/10/17/0/","Developing Perspective","developingperspective.com","/2014/10/17/0/",FALSE,FALSE
"1165",87,"87: Not an Accurate Representation of My Mousing Skills","http://arstechnica.com/apple/2014/10/os-x-10-10/","John's Review","arstechnica.com","/apple/2014/10/os-x-10-10/",FALSE,FALSE
"1166",87,"87: Not an Accurate Representation of My Mousing Skills","https://itunes.apple.com/us/book/os-x-10.10-yosemite-ars-technica/id928630628?mt=11&uo=4&at=11l6SN","Buy the iBook!","itunes.apple.com","/us/book/os-x-10.10-yosemite-ars-technica/id928630628",FALSE,FALSE
"1167",87,"87: Not an Accurate Representation of My Mousing Skills","http://www.amazon.com/dp/B00OFLKWTY/?tag=siracusa-20&linkId=WD7GDMIPVQ63BLSX","Buy the Kindle eBook","www.amazon.com","/dp/B00OFLKWTY/",FALSE,FALSE
"1168",87,"87: Not an Accurate Representation of My Mousing Skills","http://arstechnica.com/subscriptions/","Buy Ars Premier","arstechnica.com","/subscriptions/",FALSE,FALSE
"1169",87,"87: Not an Accurate Representation of My Mousing Skills","http://hypercritical.co/2014/10/16/yosemite","About John's review","hypercritical.co","/2014/10/16/yosemite",FALSE,TRUE
"1170",87,"87: Not an Accurate Representation of My Mousing Skills","http://xscopeapp.com/","xScope","xscopeapp.com","/",FALSE,FALSE
"1171",87,"87: Not an Accurate Representation of My Mousing Skills","https://twitter.com/clattner_llvm/status/522872486027726848","Lattner's tweet","twitter.com","/clattner_llvm/status/522872486027726848",FALSE,FALSE
"1172",87,"87: Not an Accurate Representation of My Mousing Skills","https://mikeash.com/pyblog/","Mike Ash's Friday Q&A","mikeash.com","/pyblog/",FALSE,FALSE
"1173",87,"87: Not an Accurate Representation of My Mousing Skills","http://www.igloosoftware.com/campaigns/hello?ref=atp&type=podcast","Igloo","www.igloosoftware.com","/campaigns/hello",TRUE,FALSE
"1174",87,"87: Not an Accurate Representation of My Mousing Skills","http://mandrill.com/","Mandrill","mandrill.com","/",FALSE,FALSE
"1175",87,"87: Not an Accurate Representation of My Mousing Skills","http://squarespace.com/atp","Squarespace","squarespace.com","/atp",TRUE,FALSE
"1176",88,"88: Standing on Opposite Sides of the Gym","https://twitter.com/Jury/status/524579634437160960","Tweet by @Jury","twitter.com","/Jury/status/524579634437160960",FALSE,FALSE
"1177",88,"88: Standing on Opposite Sides of the Gym","http://www.dropbox.com/","Dropbox","www.dropbox.com","/",FALSE,FALSE
"1178",88,"88: Standing on Opposite Sides of the Gym","https://www.apple.com/icloud/icloud-drive/","iCloud Drive","www.apple.com","/icloud/icloud-drive/",FALSE,FALSE
"1179",88,"88: Standing on Opposite Sides of the Gym","https://onedrive.live.com/about/en-us/","OneDrive","onedrive.live.com","/about/en-us/",FALSE,FALSE
"1180",88,"88: Standing on Opposite Sides of the Gym","http://www.macstories.net/reviews/ios-8-document-providers-and-dropbox/","Dropbox document picker","www.macstories.net","/reviews/ios-8-document-providers-and-dropbox/",FALSE,FALSE
"1181",88,"88: Standing on Opposite Sides of the Gym","http://www.nytimes.com/2014/10/06/technology/hong-kong-protests-propel-a-phone-to-phone-app-.html?_r=0","Bluetooth mesh networking","www.nytimes.com","/2014/10/06/technology/hong-kong-protests-propel-a-phone-to-phone-app-.html",FALSE,FALSE
"1182",88,"88: Standing on Opposite Sides of the Gym","http://online.wsj.com/articles/twitter-to-offer-new-tools-for-app-developers-1413770895","developer conference","online.wsj.com","/articles/twitter-to-offer-new-tools-for-app-developers-1413770895",FALSE,FALSE
"1183",88,"88: Standing on Opposite Sides of the Gym","https://dev.twitter.com/products/digits","Twitter Digits","dev.twitter.com","/products/digits",FALSE,FALSE
"1184",88,"88: Standing on Opposite Sides of the Gym","http://www.marco.org/2014/10/20/wsj-twitter-peace-offering","Marco on developers trusting Twitter","www.marco.org","/2014/10/20/wsj-twitter-peace-offering",FALSE,TRUE
"1185",88,"88: Standing on Opposite Sides of the Gym","http://scripting.com/2014/10/21/whyISayYesToTwitter.html","Dave Winer's response","scripting.com","/2014/10/21/whyISayYesToTwitter.html",FALSE,FALSE
"1186",88,"88: Standing on Opposite Sides of the Gym","http://www.theverge.com/2014/10/22/7034113/inside-twitters-ambitious-plan-to-kill-the-password-on-mobile-devices","Verge article","www.theverge.com","/2014/10/22/7034113/inside-twitters-ambitious-plan-to-kill-the-password-on-mobile-devices",FALSE,FALSE
"1187",88,"88: Standing on Opposite Sides of the Gym","http://arstechnica.com/apple/2014/10/os-x-10-10/","Yosemite Review","arstechnica.com","/apple/2014/10/os-x-10-10/",FALSE,FALSE
"1188",88,"88: Standing on Opposite Sides of the Gym","http://www.imore.com/ios-8-review","iMore's iOS 8 Review","www.imore.com","/ios-8-review",FALSE,FALSE
"1189",88,"88: Standing on Opposite Sides of the Gym","https://atom.io/","Atom text editor","atom.io","/",FALSE,FALSE
"1190",88,"88: Standing on Opposite Sides of the Gym","https://en.wikipedia.org/wiki/Windows_Aero","Aero Glass","en.wikipedia.org","/wiki/Windows_Aero",FALSE,FALSE
"1191",88,"88: Standing on Opposite Sides of the Gym","https://en.wikipedia.org/wiki/Chromatic_aberration","Chromatic aberration","en.wikipedia.org","/wiki/Chromatic_aberration",FALSE,FALSE
"1192",88,"88: Standing on Opposite Sides of the Gym","https://twitter.com/afwaller/status/525115198529863681","Super close-up of close button","twitter.com","/afwaller/status/525115198529863681",FALSE,FALSE
"1193",88,"88: Standing on Opposite Sides of the Gym","http://design.pixelcity.com/images/transparency.jpg","Early OS X transparency","design.pixelcity.com","/images/transparency.jpg",FALSE,FALSE
"1194",88,"88: Standing on Opposite Sides of the Gym","https://www.apple.com/apple-pay/","Apple Pay","www.apple.com","/apple-pay/",FALSE,FALSE
"1195",88,"88: Standing on Opposite Sides of the Gym","http://cartwheel.target.com","Target Cartwheel","cartwheel.target.com","",FALSE,FALSE
"1196",88,"88: Standing on Opposite Sides of the Gym","http://www.forbes.com/sites/kashmirhill/2012/02/16/how-target-figured-out-a-teen-girl-was-pregnant-before-her-father-did/","Target reveals daughter's pregnancy","www.forbes.com","/sites/kashmirhill/2012/02/16/how-target-figured-out-a-teen-girl-was-pregnant-before-her-father-did/",FALSE,FALSE
"1197",88,"88: Standing on Opposite Sides of the Gym","http://www.apple.com/imac-with-retina/","iMac with Retina 5K display","www.apple.com","/imac-with-retina/",FALSE,FALSE
"1198",88,"88: Standing on Opposite Sides of the Gym","http://nymag.com/scienceofus/2014/10/gamergate-should-stop-lying-to-itself.html","New York Magazine article","nymag.com","/scienceofus/2014/10/gamergate-should-stop-lying-to-itself.html",FALSE,FALSE
"1199",88,"88: Standing on Opposite Sides of the Gym","https://en.wikipedia.org/wiki/Felicia_Day","Felicia Day","en.wikipedia.org","/wiki/Felicia_Day",FALSE,FALSE
"1200",88,"88: Standing on Opposite Sides of the Gym","http://thisfeliciaday.tumblr.com/post/100700417809/the-only-thing-i-have-to-say-about-gamer-gate","posts on GamerGate","thisfeliciaday.tumblr.com","/post/100700417809/the-only-thing-i-have-to-say-about-gamer-gate",FALSE,FALSE
"1201",88,"88: Standing on Opposite Sides of the Gym","https://en.wikipedia.org/wiki/Doxing","Doxing","en.wikipedia.org","/wiki/Doxing",FALSE,FALSE
"1202",88,"88: Standing on Opposite Sides of the Gym","http://en.wikipedia.org/wiki/No_true_Scotsman","No true Scotsman","en.wikipedia.org","/wiki/No_true_Scotsman",FALSE,FALSE
"1203",88,"88: Standing on Opposite Sides of the Gym","http://deadspin.com/the-future-of-the-culture-wars-is-here-and-its-gamerga-1646145844","Deadspin summary","deadspin.com","/the-future-of-the-culture-wars-is-here-and-its-gamerga-1646145844",FALSE,FALSE
